8230,3,Solid carcinoma with mucin formation,alternate
8230,3,"Adenocarcinoma, solid, NOS [2021+]",alternate
8230,3,"Adenocarcinoma, solid, with mucin formation",alternate
8230,3,"Carcinoma, solid, NOS",alternate
8230,3,"Carcinoma, solid, with mucin formation",alternate
8230,3,"Mucin formation, solid adenocarcinoma with",alternate
8230,3,"Mucin formation, solid carcinoma with",alternate
8230,3,Solid adenocarcinoma with mucin formation,alternate
8230,3,"Solid adenocarcinoma, NOS [2021+]",alternate
8231,3,Carcinoma simplex,preferred
8231,3,"Simplex, carcinoma",alternate
8240,1,Carcinoid tumor of uncertain malignant potential (C18.1),preferred
8240,1,"Argentaffin carcinoid tumor, NOS",alternate
8240,1,"Argentaffinoma, NOS [obs]",alternate
8240,1,"Carcinoid tumor, argentaffin, NOS",alternate
8240,1,"Tumor, carcinoid, argentaffin, NOS",alternate
8240,1,"Uncertain malignant potential, tumor, carcinoid",alternate
8240,2,"Carcinoid tumor, in situ (C18.1)",preferred
8240,3,"Carcinoid tumor, NOS",preferred
8240,3,Typical carcinoid,alternate
8240,3,"Adenoma, bronchial, carcinoid (C34._)",alternate
8240,3,"Bronchial adenoma, carcinoid (C34._)",alternate
8240,3,"Carcinoid tumor, typical",alternate
8240,3,"Carcinoid, bronchial adenoma (C34._)",alternate
8240,3,"Carcinoid, NOS [including of appendix]",alternate
8240,3,"Neuroendocrine carcinoma, low grade",alternate
8240,3,"Neuroendocrine carcinoma, well-differentiated",alternate
8240,3,"Neuroendocrine tumor, grade 1",alternate
8240,3,"Tumor, carcinoid, NOS [including of appendix]",alternate
8241,3,Enterochromaffin cell carcinoid,preferred
8241,3,"Argentaffin carcinoid tumor, malignant",alternate
8241,3,"Argentaffinoma, malignant [obs]",alternate
8241,3,"Carcinoid tumor, argentaffin, malignant",alternate
8241,3,"Carcinoid, EC cell",alternate
8241,3,"Carcinoid, enterochromaffin cell",alternate
8241,3,"Carcinoid, serotonin producing",alternate
8241,3,EC cell carcinoid,alternate
8241,3,Serotonin producing carcinoid,alternate
8241,3,"Tumor, carcinoid, argentaffin, malignant",alternate
8242,1,"Enterochromaffin-like cell carcinoid, NOS",preferred
8242,1,"Carcinoid, ECL cell, NOS",alternate
8242,1,"Carcinoid, enterochromaffin-like cell, NOS",alternate
8242,1,"ECL cell carcinoid, NOS",alternate
8242,3,"Enterochromaffin-like cell tumor, malignant",preferred
8242,3,"Carcinoid, ECL cell, malignant",alternate
8242,3,"ECL cell carcinoid, malignant",alternate
8242,3,"Tumor, enterochromaffin-like cell, malignant",alternate
8243,3,Goblet cell adenocarcinoma [2022+],preferred
8243,3,"Carcinoid, goblet cell",alternate
8243,3,"Carcinoid, mucinous",alternate
8243,3,Mucinous carcinoid,alternate
8243,3,Mucocarcinoid tumor,alternate
8243,3,"Tumor, mucocarcinoid",alternate
8243,3,Goblet cell carcinoi,alternate
8243,3,"Adenocarcinoma, goblet cell [2022+]",alternate
8244,2,"Mixed adenoneuroendocrine carcinoma, in situ (ICD-O-3 update)",preferred
8244,3,Mixed adenoneuroendocrine carcinoma,preferred
8244,3,"Adenocarcinoma and carcinoid, combined",alternate
8244,3,"Adenocarcinoma, combined carcinoid and adenocarcinoma",alternate
8244,3,"Adenocarcinoma, mixed carcinoid-adenocarcinoma",alternate
8244,3,"Carcinoid and adenocarcinoma, combined",alternate
8244,3,"Carcinoid, adenocarcinoma and, combined",alternate
8244,3,"Carcinoid, adenocarcinoma and, mixed",alternate
8244,3,"Carcinoid, combined carcinoid and adenocarcinoma",alternate
8244,3,"Carcinoid, composite",alternate
8244,3,"Carcinoid, mixed carcinoid-adenocarcinoma",alternate
8244,3,Combined adenocarcinoma and carcinoid,alternate
8244,3,Combined carcinoid and adenocarcinoma,alternate
8244,3,Combined/mixed carcinoid and adenocarcinoma,alternate
8244,3,Composite carcinoid,alternate
8244,3,MANEC,alternate
8244,3,Mixed adenocarcinoma and carcinoid,alternate
8244,3,Mixed adenocarcinoma-carcinoid,alternate
8244,3,Mixed carcinoid and adenocarcinoma,alternate
8244,3,Mixed carcinoid-adenocarcinoma,alternate
8245,1,Tubular carcinoid,preferred
8245,1,"Carcinoid, tubular",alternate
8245,3,Adenocarcinoid tumor,preferred
8245,3,"Tumor, adenocarcinoid",alternate
8246,2,Neuroendocrine carcinoma in situ,preferred
8246,3,"Neuroendocrine carcinoma, NOS",preferred
8246,3,"Carcinoma, neuroendocrine, NOS",alternate
8246,3,"Neoplasm, neuroendocrine, poorly differentiated [2021+]",alternate
8246,3,"Neuroendocrine neoplasm, poorly differentiated [2021+]",alternate
8246,3,"Neuroendocrine tumor, well differentiated [OF BREAST} (C50._)",alternate
8246,3,Poorly differentiated neuroendocrine neoplasm [2021+],alternate
8246,3,"Tumor, neuroendocrine, well differentiated [OF BREAST} (C50._)",alternate
8247,2,"Merkel cell carcinoma, in situ (C44._)",preferred
8247,3,Merkel cell carcinoma (C44._),preferred
8247,3,"Carcinoma, neuroendocrine, primary cutaneous (C44._)",alternate
8247,3,"Cutaneous neuroendocrine carcinoma, primary (C44._)",alternate
8247,3,Merkel cell tumor (C44._),alternate
8247,3,"Neuroendocrine carcinoma, primary cutaneous (C44._)",alternate
8247,3,Primary cutaneous neuroendocrine carcinoma (C44._),alternate
8247,3,"Tumor, Merkel cell (C44._)",alternate
8247,3,"Carcinoma, Merkel cell (C44._)",alternate
8248,1,Apudoma,preferred
8248,3,"Apudoma, malignant",preferred
8249,3,Atypical carcinoid tumor,preferred
8249,3,Atypical carcinoid tumor,alternate
8249,3,"Carcinoid tumor, atypical",alternate
8249,3,"Neuroendocrine carcinoma, moderately differentiated",alternate
8249,3,"Neuroendocrine tumor, grade 3 [2021+]",alternate
8249,3,"Tumor, atypical carcinoid",alternate
8249,3,"Tumor, neuroendocrine, grade 2",alternate
8249,3,"Tumor, neuroendocrine, grade 3 [2021+]",alternate
8250,1,Pulmonary adenomatosis (C34._),preferred
8250,1,"Adenomatosis, pulmonary (C34._)",alternate
8250,2,"Adenocarcinoma in situ, non-mucinous (C34._)",preferred
8250,2,Non-mucinous adenocarcinoma in situ (C34._),alternate
8250,3,Lepidic adenocarcinoma (C34._),preferred
8250,3,"Adenocarcinoma, bronchiolar (C34._)",alternate
8250,3,"Adenocarcinoma, bronchiolo-alveolar, NOS (C34._)",alternate
8250,3,"Adenocarcinoma, lepidic (C34._)",alternate
8250,3,"Adenocarcinoma, lepidic predominant (C34._)",alternate
8250,3,Alveolar cell carcinoma (C34._),alternate
8250,3,Bronchiolar adenocarcinoma (C34._),alternate
8250,3,Bronchiolar carcinoma (C34._),alternate
8250,3,"Bronchiolo-alveolar adenocarcinoma, NOS (C34._)",alternate
8250,3,"Bronchiolo-alveolar carcinoma, NOS (C34._)",alternate
8250,3,"Carcinoma, alveolar cell (C34._)",alternate
8250,3,"Carcinoma, bronchiolar (C34._)",alternate
8250,3,"Carcinoma, bronchiolo-alveolar, NOS (C34._)",alternate
8250,3,Lepidic predominant adenocarcinoma (C34._),alternate
8251,0,Alveolar adenoma (C34._),preferred
8251,0,"Adenoma, alveolar (C34._)",alternate
8251,3,Alveolar adenocarcinoma (C34._),preferred
8251,3,"Adenocarcinoma, alveolar (C34._)",alternate
8251,3,Alveolar carcinoma (C34._),alternate
8251,3,"Carcinoma, alveolar (C34._)",alternate
8252,2,"Bronchio-alveolar carcinoma, non-mucinous in situ (C34._)",preferred
8252,3,"Bronchio-alveolar carcinoma, non-mucinous (C34._)",preferred
8252,3,"Bronchiolo-alveolar carcinoma, Clara cell (C34._)",alternate
8252,3,"Bronchiolo-alveolar carcinoma, type II pneumocyte (C34._)",alternate
8252,3,"Carcinoma, bronchiolo-alveolar, Clara cell (C34._)",alternate
8252,3,"Carcinoma, bronchiolo-alveolar, type II pneumocyte (C34._)",alternate
8252,3,"Carcinoma, bronchiolo-alveolar, non-mucinous (C34._)",alternate
8252,3,Clara cell bronchiolo-alveolar carcinoma (C34._),alternate
8252,3,Non-mucinous bronchiolo-alveolar carcinoma (C34._),alternate
8252,3,"Pneumocyte, type II, bronchiolo-alveolar carcinoma (C34._)",alternate
8253,2,"Bronchio-alveolar carcinoma, mucinous, in situ (C34._)",preferred
8253,2,"Mucinous adenocarcinoma in situ (C34._) [LUNG ONLY, 2018+, DO NOT USE 8480]",alternate
8253,3,Invasive mucinous adenocarcinoma (C34._),preferred
8253,3,"Adenocarcinoma, invasive mucinous (C34._) [LUNG ONLY, 2018+, DO NOT USE 8480]",alternate
8253,3,"Bronchiolo-alveolar carcinoma, goblet cell type (C34._)",alternate
8253,3,"Bronchiolo-alveolar carcinoma, mucinous (C34._)",alternate
8253,3,"Carcinoma, bronchiolo-alveolar, goblet cell type (C34._)",alternate
8253,3,"Carcinoma, bronchiolo-alveolar, mucinous (C34._)",alternate
8253,3,"Goblet cell type, bronchiolo-alveolar carcinoma (C34._)",alternate
8253,3,Mucinous bronchiolo-alveolar carcinoma (C34._),alternate
8254,3,Mixed invasive mucinous and non-mucinous adenocarcinoma (C34._),preferred
8254,3,"Mucinous bronchiolo-alveolar carcinoma, non-mucinous and, mixed (C34._)",alternate
8254,3,"Non-mucinous and mucinous bronchiolo-alveolar carcinoma, mixed (C34._)",alternate
8254,3,"Pneumocyte, type II and goblet cell type bronchiolo-alveolar carcinoma (C34._)",alternate
8254,3,"Adenocarcinoma, mixed invasive mucinous and non-mucinous (C34._)",alternate
8254,3,"Bronchiolo-alveolar carcinoma, Clara cell and goblet cell type (C34._)",alternate
8254,3,"Bronchiolo-alveolar carcinoma, indeterminate type (C34._)",alternate
8254,3,"Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous (C34._)",alternate
8254,3,"Bronchiolo-alveolar carcinoma, type II pneumocyte and goblet cell type (C34._)",alternate
8254,3,"Carcinoma, bronchiolo-alveolar, Clara cell and goblet cell type (C34._)",alternate
8254,3,"Carcinoma, bronchiolo-alveolar, indeterminate type (C34._)",alternate
8254,3,"Carcinoma, bronchiolo-alveolar, mixed mucinous and non-mucinous (C34._)",alternate
8254,3,"Carcinoma, bronchiolo-alveolar, type II pneumocyte and goblet cell (C34._)",alternate
8254,3,Clara cell and goblet cell type bronchiolo-alveolar carcinoma (C34._),alternate
8254,3,"Goblet cell type, bronchiolo-alveolar carcinoma, Clara cell and (C34._)",alternate
8254,3,"Goblet cell type, bronchiolo-alveolar carcinoma, type II pneumocyte and (C34._)",alternate
8254,3,Indeterminate type bronchiolo-alveolar carcinoma (C34._),alternate
8254,3,Mixed mucinous and non-mucinous bronchiolo-alveolar carcinoma (C34._),alternate
8254,3,Mixed non-mucinous and mucinous bronchiolo-alveolar carcinoma (C34._),alternate
8254,3,"Mucinous and non-mucinous adenocarcinoma, mixed (C34._)",alternate
8255,2,"Adenocarcinoma with mixed subtypes, in situ",preferred
8255,3,Adenocarcinoma with mixed subtypes,preferred
8255,3,Adenocarcinoma combined with other types of carcinoma,alternate
8255,3,"Adenocarcinoma with other types of carcinoma, combined",alternate
8255,3,"Adenocarcinoma, pancreatobiliary-type (C24.1) [2015-2017. FOR 2018+ USE 8163/3]",alternate
8255,3,"Carcinoma, combined adenocarcinoma with other types of carcinoma",alternate
8255,3,Pancreatobiliary-type carcinoma (C24.1) [2015-2017. FOR 2018+ USE 8163/3],alternate
8256,3,"Minimally invasive adenocarcinoma, non-mucinous (C34._)",preferred
8256,3,"Adenocarcinoma, minimally invasive, non-mucinous (C34._) [2018+]",alternate
8256,3,"Non-mucinous adenocarcinoma, minimally invasive (C34._) [2018+]",alternate
8257,3,"Minimally invasive adenocarcinoma, mucinous (C34._)",preferred
8257,3,"Adenocarcinoma, minimally invasive, mucinous (C34._) [2018+]",alternate
8257,3,"Mucinous adenocarcinoma, minimally invasive (C34._) [2018+]",alternate
8260,0,"Papillary adenoma, NOS",preferred
8260,0,"Adenoma, tubulopapillary [2024+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.]",alternate
8260,0,Tubulopapillary adenoma [2024+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.],alternate
8260,0,"Adenoma, papillary, NOS",alternate
8260,0,Glandular papilloma,alternate
8260,0,"Papilloma, glandular",alternate
8260,2,"Papillary adenocarcinoma in situ, NOS",preferred
8260,3,"Papillary adenocarcinoma, NOS",preferred
8260,3,"Carcinoma, papillary renal cell (C64.9)",alternate
8260,3,"Adenocarcinoma, papillary, low-grade [2023+]",alternate
8260,3,"Carcinoma, papillary, thyroid (C73.9)",alternate
8260,3,Low-grade papillary adenocarcinoma [2023+],alternate
8260,3,"Carcinoma, renal cell, papillary (C64.9)",alternate
8260,3,"Papillary adenocarcinoma, low-grade [2023+]",alternate
8260,3,Papillary carcinoma of thyroid (C73.9),alternate
8260,3,"Papillary carcinoma, thyroid (C73.9)",alternate
8260,3,Papillary renal cell carcinoma (C64.9),alternate
8260,3,"Adenocarcinoma, papillary, NOS",alternate
8261,0,"Villous adenoma, NOS",preferred
8261,0,"Adenoma, villous, NOS",alternate
8261,0,"Papilloma, villous",alternate
8261,0,Villous papilloma,alternate
8261,2,Adenocarcinoma in situ in villous adenoma,preferred
8261,2,High grade villous adenoma [2022+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.],alternate
8261,2,"Villous adenoma, high grade [2022+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.]",alternate
8261,2,"Adenoma, villous, adenocarcinoma in situ in",alternate
8261,2,"In situ adenocarcinoma, in villous adenoma",alternate
8261,2,"Villous adenoma, adenocarcinoma in situ in",alternate
8261,3,Adenocarcinoma in villous adenoma,preferred
8261,3,"Adenoma, villous, adenocarcinoma in",alternate
8261,3,"Villous adenoma, adenocarcinoma in",alternate
8262,2,Villous adenocarcinoma in situ,preferred
8262,3,Villous adenocarcinoma,preferred
8262,3,"Adenocarcinoma, adenoma-like [2022+]",alternate
8262,3,Adenoma-like adenocarcinoma [2022+],alternate
8262,3,"Adenocarcinoma, villous",alternate
8263,0,"Tubulovillous adenoma, NOS",preferred
8263,0,"Adenoma, tubulovillous, NOS",alternate
8263,0,"Adenoma, villoglandular",alternate
8263,0,Papillotubular adenoma,alternate
8263,0,Tubulo-papillary adenoma,alternate
8263,0,Villoglandular adenoma,alternate
8263,0,"Adenoma, papillotubular",alternate
8263,2,Adenocarcinoma in situ in tubulovillous adenoma,preferred
8263,2,"Adenoma, tubulovillous, adenocarcinoma in situ in",alternate
8263,2,"In situ adenocarcinoma, in tubulovillous adenoma",alternate
8263,2,"Tubulovillous adenoma, adenocarcinoma in situ in",alternate
8263,2,High grade tubulovillous adenoma [2022+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.],alternate
8263,2,"Tubulovillous adenoma, high grade [2022+; NOT REPORTABLE; SEE STANDARD SETTER REQUIREMENTS FOR REPORTABILITY.]",alternate
8263,3,Adenocarcinoma in tubulovillous adenoma,preferred
8263,3,"Tubulovillous adenoma, adenocarcinoma in",alternate
8263,3,"Villoglandular adenocarcinoma, endometrioid (C54._, C55.9)",alternate
8263,3,Villoglandular carcinoma (C53._),alternate
8263,3,"Adenocarcinoma, papillotubular",alternate
8263,3,"Adenocarcinoma, tubulopapillary",alternate
8263,3,"Adenocarcinoma, villoglandular endometrioid (C54._, C55.9)",alternate
8263,3,"Adenoma, tubulovillous, adenocarcinoma in",alternate
8263,3,"Carcinoma, villoglandular (C53._)",alternate
8263,3,"Endometrioid adenocarcinoma, villoglandular (C54._, C55.9)",alternate
8263,3,Papillotubular adenocarcinoma,alternate
8263,3,Tubulopapillary adenocarcinoma,alternate
8264,0,"Papillomatosis, glandular (C22.1, C24.0)",preferred
8264,0,"Biliary papillomatosis (C22.1, C24.0)",alternate
8264,0,Glandular papillomatosis,alternate
8264,0,"Papillomatosis, biliary (C22.1, C24.0)",alternate
8265,3,"Micropapillary carcinoma, NOS (C18._, C19.9, C20.9, C34._)",preferred
8265,3,"Adenocarcinoma, micropapillary (C34._) [ 2018+ ONLY. FOR PRE-2018, USE 8507/3. FOR BREAST ALL YEARS, USE 8507/3.]",alternate
8265,3,"Carcinoma, micropapillary, NOS (C18._, C19.9, C20.9, C34._) [ 2018+ ONLY. FOR PRE-2018, USE 8507/3. FOR BREAST ALL YEARS, USE 8507/3.]",alternate
8265,3,"Micropapillary adenocarcinoma (C34._) [ 2018+ ONLY. FOR PRE-2018, USE 8507/3. FOR BREAST ALL YEARS, USE 8507/3.]",alternate
8270,0,Chromophobe adenoma (C75.1),preferred
8270,0,"Adenoma, chromophobe (C75.1)",alternate
8270,1,"Chromophobe adenoma, borderline (C75.1)",preferred
8270,3,Chromophobe carcinoma (C75.1),preferred
8270,3,"Adenocarcinoma, chromophobe (C75.1)",alternate
8270,3,"Carcinoma, chromophobe (C75.1)",alternate
8270,3,Chromophobe adenocarcinoma (C75.1),alternate
8271,0,Prolactinoma (C75.1),preferred
8272,0,"Pituitary adenoma, NOS (C75.1)",preferred
8272,0,"Adenoma, pituitary, NOS (C75.1)",alternate
8272,1,"Pituitary, borderline malignancy (C75.1)",preferred
8272,3,"Pituitary carcinoma, NOS (C75.1)",preferred
8272,3,"Adenoma, pituitary/pituitary neuroendocrine tumor (PitNET) (C75.1) [2023+]",alternate
8272,3,Pituitary adenoma/pituitary neuroendocrine tumor (PitNET) (C75.1) [2023+],alternate
8272,3,Pituitary neuroendocrine tumor/pituitary adenoma (PitNET) (C75.1) [2023+],alternate
8272,3,"Tumor, pituitary neuroendocrine/pituitary adenoma (PitNET) (C75.1) [2023+]",alternate
8272,3,"Carcinoma, pituitary, NOS (C75.1)",alternate
8273,3,Pituitary blastoma (C75.1) [REPORTABLE 2021+],preferred
8273,3,Embryoma [REPORTABLE 2021+],alternate
8273,3,"Blastoma, pituitary (C75.1) [REPORTABLE 2021+]",alternate
8280,0,Acidophil adenoma (C75.1),preferred
8280,0,"Adenoma, acidophil (C75.1)",alternate
8280,0,"Adenoma, eosinophil (C75.1)",alternate
8280,0,Eosinophil adenoma (C75.1),alternate
8280,3,Acidophil carcinoma (C75.1),preferred
8280,3,Acidophil adenocarcinoma (C75.1),alternate
8280,3,"Adenocarcinoma, acidophil (C75.1)",alternate
8280,3,"Adenocarcinoma, eosinophil (C75.1)",alternate
8280,3,"Carcinoma, acidophil (C75.1)",alternate
8280,3,"Carcinoma, eosinophil (C75.1)",alternate
8280,3,Eosinophil adenocarcinoma (C75.1),alternate
8280,3,Eosinophil carcinoma (C75.1),alternate
8281,0,Mixed acidophil-basophil adenoma (C75.1),preferred
8281,0,"Basophil-acidophil adenoma, mixed (C75.1)",alternate
8281,0,Mixed basophil-acidophil adenoma (C75.1),alternate
8281,0,"Acidophil-basophil adenoma, mixed (C75.1)",alternate
8281,0,"Adenoma, acidophil-basophil, mixed (C75.1)",alternate
8281,0,"Adenoma, basophil-acidophil, mixed (C75.1)",alternate
8281,0,"Adenoma, mixed acidophil-basophil (C75.1)",alternate
8281,0,"Basophil acidophil adenoma, mixed (C75.1)",alternate
8281,3,Mixed acidophil-basophil carcinoma (C75.1),preferred
8281,3,"Acidophil-basophil carcinoma, mixed (C75.1)",alternate
8281,3,"Basophil acidophil carcinoma, mixed (C75.1)",alternate
8281,3,"Basophil-acidophil carcinoma, mixed (C75.1)",alternate
8281,3,"Carcinoma, acidophil-basophil, mixed (C75.1)",alternate
8281,3,"Carcinoma, basophil-acidophil, mixed (C75.1)",alternate
8281,3,Mixed basophil-acidophil carcinoma (C75.1),alternate
8290,0,Oxyphillic adenoma (C73.9),preferred
8290,0,Oncocytic adenoma,alternate
8290,0,Oncocytoma,alternate
8290,0,Oxyphilic cell follicular adenoma (C73.9),alternate
8290,0,Spindle cell oncocytoma (C75.1),alternate
8290,0,"Tumor, Hurthle cell (C73.9)",alternate
8290,0,"Adenoma, follicular, oxyphilic cell (C73.9)",alternate
8290,0,"Adenoma, Hurthle cell (C73.9)",alternate
8290,0,"Adenoma, oncocytic",alternate
8290,0,"Adenoma, oxyphilic",alternate
8290,0,"Adenoma, oxyphilic cell follicular (C73.9)",alternate
8290,0,"Follicular adenoma, oxyphilic cell (C73.9)",alternate
8290,0,Hurthle cell adenoma (C73.9),alternate
8290,0,Hurthle cell tumor (C73.9),alternate
8290,2,Oxyphillic adenocarcinoma in situ (C73.9),preferred
8290,3,Oxyphillic adenocarcinoma (C73.9),preferred
8290,3,Oxyphilic cell follicular carcinoma (C73.9),alternate
8290,3,"Adenocarcinoma, Hurthle cell (C73.9)",alternate
8290,3,"Adenocarcinoma, oncocytic",alternate
8290,3,"Adenocarcinoma, oxyphilic",alternate
8290,3,"Carcinoma, follicular, oxyphilic cell (C73.9)",alternate
8290,3,"Carcinoma, Hurthle cell (C73.9)",alternate
8290,3,"Carcinoma, oncocytic",alternate
8290,3,"Follicular carcinoma, oxyphilic cell (C73.9)",alternate
8290,3,Hurthle cell adenocarcinoma (C73.9),alternate
8290,3,Hurthle cell carcinoma (C73.9),alternate
8290,3,Oncocytic adenocarcinoma,alternate
8290,3,Oncocytic carcinoma,alternate
8300,0,Basophil adenoma (C75.1),preferred
8300,0,"Adenoma, basophil (C75.1)",alternate
8300,0,"Adenoma, mucoid cell (C75.1)",alternate
8300,0,Mucoid cell adenoma (C75.1),alternate
8300,3,Basophil carcinoma (C75.1),preferred
8300,3,"Adenocarcinoma, basophil (C75.1)",alternate
8300,3,"Adenocarcinoma, mucoid cell (C75.1)",alternate
8300,3,Basophil adenocarcinoma (C75.1),alternate
8300,3,"Carcinoma, basophil (C75.1)",alternate
8300,3,Mucoid cell adenocarcinoma (C75.1),alternate
8310,0,Clear cell adenoma,preferred
8310,0,"Adenoma, clear cell",alternate
8310,2,Clear cell adenocarcinoma in situ,preferred
8310,3,"Clear cell adenocarcinoma, NOS",preferred
8310,3,Mesonephroid clear cell adenocarcinoma,alternate
8310,3,"Clear cell carcinoma, hyalinizing [2023+]",alternate
8310,3,Hyalinizing clear cell carcinoma [2023+],alternate
8310,3,"Adenocarcinoma, clear cell, mesonephroid",alternate
8310,3,"Adenocarcinoma, clear cell, NOS",alternate
8310,3,"Adenocarcinoma, mesonephroid, clear cell",alternate
8310,3,"Carcinoma, clear cell",alternate
8310,3,"Adenocarcinoma, HPV-independent, clear cell type (C53._) [2021+]",alternate
8310,3,"Clear cell adenocarcinoma, mesonephroid",alternate
8310,3,"HPV-independent adenocarcinoma, clear cell type (C53._) [2021+]",alternate
8310,3,Clear cell carcinoma,alternate
8310,3,"Carcinoma, clear cell, hyalinizing [2023+]",alternate
8311,1,Hypernephroid tumor [obs],preferred
8311,1,"Tumor, hypernephroid [obs]",alternate
8311,3,Hereditary leiomyomatosis & RCC- associated renal cell carcinoma (C64.9),preferred
8311,3,"Carcinoma, renal cell, and hereditary leiomyomatosis (RCC- associated renal cell carcinoma) (C64.9) [2018+]",alternate
8311,3,HLRCC (Hereditary leiomyomatosis and renal cell cancer) (C64.9) [2018+],alternate
8311,3,"Leiomyomatosis, hereditary, and renal cell carcinoma (C64.9) [2018+]",alternate
8311,3,MiT family translocation renal cell carcinoma (C64.9) [2018+],alternate
8311,3,"Renal cell carcinoma, associated with hereditary leiomyomatosis (C64.9) [2018+]",alternate
8311,3,"Renal cell carcinoma, MiT family translocation (C64.9) [2018+]",alternate
8311,3,ALK-rearranged RCC (C64.9) [2024+],alternate
8311,3,"Carcinoma, renal cell, ALK-rearranged RCC (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, eosinophilic solid AND cystic (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, fumarate hydratase-deficient (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, mutated, ELOC (formerly TCEB1) (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, t(6;11) (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, TFE3-rearranged (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, TFEB-altered (C64.9) [2024+]",alternate
8311,3,"Carcinoma, renal cell, Xp11 translocation (C64.9) [2024+]",alternate
8311,3,ELOC (formerly TCEB1) mutated RCC (C64.9) [2024+],alternate
8311,3,Eosinophilic solid AND cystic RCC (C64.9) [2024+],alternate
8311,3,Fumarate hydratase-deficient RCC (C64.9) [2024+],alternate
8311,3,"Renal cell carcinoma, ALK-rearranged (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, eosinophilic solid AND cystic (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, fumarate hydratase-deficient (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, mutated, ELOC (formerly TCEB1) (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, t(6;11) (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, TFE3-rearranged (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, TFEB-altered (C64.9) [2024+]",alternate
8311,3,"Renal cell carcinoma, Xp11 translocation (C64.9) [2024+]",alternate
8311,3,t(6;11) RCC (C64.9) [2024+],alternate
8311,3,TFE3-rearranged RCC (C64.9) [2024+],alternate
8311,3,TFEB-altered RCC (C64.9) [2024+],alternate
8311,3,Xp11 translocation RCC (C64.9) [2024+],alternate
8312,2,Renal cell carcinoma in situ (C64.9),preferred
8312,3,Renal cell carcinoma (C64.9),preferred
8312,3,"Adenocarcinoma, renal cell (C64.9)",alternate
8312,3,"Carcinoma, renal cell unclassified (C64.9)",alternate
8312,3,"Carcinoma, renal cell, NOS (C64.9)",alternate
8312,3,Grawitz tumor (C64.9) [obs],alternate
8312,3,Hypernephroma (C64.9) [obs],alternate
8312,3,Renal cell adenocarcinoma (C64.9),alternate
8312,3,"Renal cell carcinoma, unclassified (C64.9)",alternate
8312,3,"Tumor, Grawitz (C64.9) [obs]",alternate
8313,0,Clear cell adenofibroma (C56.9),preferred
8313,0,"Adenofibroma, clear cell (C56.9)",alternate
8313,0,Clear cell cystadenofibroma (C56.9),alternate
8313,0,"Cystadenofibroma, clear cell (C56.9)",alternate
8313,1,Clear cell adenofibroma of borderline malignancy (C56.9),preferred
8313,1,"Tumor, cystic, clear cell, borderline malignancy (C56.9)",alternate
8313,1,"Adenofibroma, clear cell, of borderline malignancy (C56.9)",alternate
8313,1,Atypical proliferative clear cell tumor (C56.9),alternate
8313,1,"Borderline tumor, clear cell (C56.9)",alternate
8313,1,Clear cell adenofibroma of borderline malignancy (C56.9),alternate
8313,1,Clear cell cystadenofibroma of borderline malignancy (C56.9),alternate
8313,1,Clear cell cystic tumor of borderline malignancy (C56.9),alternate
8313,1,"Clear cell tumor, atypical proliferative (C56.9)",alternate
8313,1,"Cystadenofibroma, clear cell, of borderline malignancy (C56.9)",alternate
8313,1,"Cystic clear cell, tumor of borderline malignancy (C56.9)",alternate
8313,1,"Cystic tumor, clear cell, borderline malignancy (C56.9)",alternate
8313,1,"Proliferative clear cell tumor, atypical (C56.9)",alternate
8313,1,"Tumor, clear cell, atypical proliferative (C56.9)",alternate
8313,1,"Tumor, clear cell, cystic, borderline malignancy (C56.9)",alternate
8313,3,Clear cell adenocarcinofibroma (C56.9),preferred
8313,3,"Adenocarcinofibroma, clear cell (C56.9)",alternate
8313,3,Clear cell cystadenocarcinofibroma (C56.9),alternate
8313,3,"Cystadenocarcinofibroma, clear cell (C56.9)",alternate
8314,3,Lipid-rich carcinoma (C50._),preferred
8314,3,"Carcinoma, lipid-rich (C50._)",alternate
8315,3,Glycogen-rich carcinoma (C50._),preferred
8315,3,"Carcinoma, clear cell, glycogen-rich [2021+]",alternate
8315,3,"Carcinoma, glycogen-rich (C50._)",alternate
8315,3,"Carcinoma, glycogen-rich, clear cell [2021+]",alternate
